"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""","""rank"""
"""8478""",1191.0,41798.0,33693.0,8.0,3.0,1200.0,2.0,13.0,6.0,7.0,109.0,-7.0,14.0,9.0,61.0,990.0,960.0,14.0,98.0,1000000.0,2.0,3.0,1.0,40429.0,14.0
"""8479""",410.0,41798.0,33693.0,8.0,3.0,1200.0,2.0,14.0,5.0,6.0,115.0,2.0,3.0,3.0,60.0,990.0,1204.0,14.0,93.0,1000000.0,1.0,3.0,1.0,39696.0,11.0
"""8480""",1204.0,41798.0,33693.0,8.0,3.0,1200.0,2.0,1.0,8.0,3.0,129.0,0.0,1.0,18.0,74.0,28.0,1055.0,14.0,114.0,1000000.0,2.0,2.0,1.0,40449.0,2.0
"""8481""",1186.0,41798.0,33693.0,8.0,3.0,1200.0,2.0,9.0,10.0,12.0,118.0,0.0,13.0,23.0,63.0,990.0,1167.0,14.0,107.0,1000000.0,2.0,2.0,1.0,40443.0,8.0
"""8482""",69.0,41798.0,33693.0,8.0,3.0,1200.0,2.0,5.0,11.0,13.0,120.0,-5.0,7.0,15.0,70.0,250.0,1109.0,14.0,104.0,1000000.0,2.0,4.0,1.0,39701.0,6.0
"""8483""",179.0,41798.0,33693.0,8.0,3.0,1200.0,2.0,6.0,3.0,8.0,122.0,-2.0,1.0,13.0,69.0,340.0,1017.0,14.0,102.0,1000000.0,2.0,2.0,1.0,40047.0,10.0
"""8484""",1251.0,41798.0,33693.0,8.0,3.0,1200.0,2.0,11.0,4.0,4.0,117.0,0.0,1.0,2.0,67.0,190.0,1029.0,14.0,98.0,1000000.0,3.0,2.0,1.0,40624.0,12.0
"""8485""",859.0,41798.0,33693.0,8.0,3.0,1200.0,2.0,2.0,14.0,35.0,129.0,0.0,3.0,16.0,74.0,230.0,1042.0,14.0,102.0,1000000.0,1.0,3.0,1.0,40414.0,9.0
"""8486""",1069.0,41798.0,33693.0,8.0,3.0,1200.0,2.0,4.0,9.0,5.0,125.0,0.0,3.0,2.0,70.0,21.0,1091.0,14.0,112.0,1000000.0,6.0,2.0,1.0,40270.0,1.0
"""8487""",860.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,6.0,14.0,15.0,126.0,-2.0,9.0,20.0,87.0,990.0,1190.0,14.0,105.0,1400000.0,2.0,3.0,1.0,39717.0,12.0
"""8488""",476.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,11.0,8.0,5.0,122.0,0.0,1.0,6.0,81.0,100.0,1107.0,14.0,105.0,1400000.0,2.0,2.0,3.0,40431.0,7.0
"""8489""",444.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,5.0,7.0,24.0,128.0,0.0,47.0,20.0,87.0,200.0,1178.0,14.0,115.0,1400000.0,2.0,2.0,1.0,40102.0,2.0
"""8490""",87.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,8.0,4.0,55.0,124.0,0.0,1.0,13.0,83.0,720.0,1040.0,14.0,108.0,1400000.0,6.0,2.0,1.0,40218.0,10.0
"""8491""",641.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,7.0,2.0,51.0,126.0,0.0,13.0,21.0,85.0,39.0,1151.0,14.0,118.0,1400000.0,2.0,2.0,1.0,40113.0,1.0
"""8492""",1015.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,13.0,6.0,1.0,117.0,-2.0,14.0,9.0,78.0,890.0,1016.0,14.0,106.0,1400000.0,3.0,2.0,1.0,40295.0,13.0
"""8493""",1024.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,4.0,10.0,16.0,130.0,0.0,367.0,17.0,89.0,79.0,1140.0,14.0,112.0,1400000.0,2.0,2.0,1.0,40046.0,5.0
"""8494""",755.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,12.0,5.0,19.0,120.0,-2.0,1.0,20.0,81.0,570.0,1211.0,14.0,108.0,1400000.0,1.0,2.0,1.0,38995.0,9.0
"""8495""",1060.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,10.0,9.0,3.0,123.0,0.0,30.0,15.0,82.0,21.0,1161.0,14.0,118.0,1400000.0,2.0,3.0,1.0,40454.0,3.0
"""8496""",186.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,1.0,12.0,13.0,128.0,-5.0,7.0,10.0,92.0,990.0,1147.0,14.0,100.0,1400000.0,2.0,2.0,3.0,40093.0,11.0
"""8497""",1252.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,14.0,1.0,35.0,116.0,0.0,1.0,16.0,80.0,190.0,1135.0,14.0,114.0,1400000.0,6.0,2.0,1.0,40579.0,4.0
"""8498""",311.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,3.0,3.0,4.0,131.0,0.0,3.0,18.0,90.0,120.0,1014.0,14.0,0.0,1400000.0,2.0,2.0,1.0,40084.0,6.0
"""8499""",680.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,9.0,11.0,6.0,122.0,-2.0,1.0,9.0,83.0,990.0,1082.0,14.0,101.0,1400000.0,5.0,2.0,3.0,39699.0,14.0
"""8500""",308.0,41798.0,33694.0,8.0,2.0,1200.0,2.0,2.0,13.0,7.0,126.0,-7.0,1.0,9.0,92.0,350.0,1045.0,14.0,115.0,1400000.0,3.0,2.0,1.0,39855.0,8.0
"""8501""",415.0,41801.0,33695.0,3.0,5.0,1200.0,1.0,8.0,11.0,5.0,123.0,0.0,22.0,5.0,29.0,240.0,1011.0,12.0,98.0,550000.0,3.0,2.0,1.0,39219.0,6.0
"""8502""",254.0,41801.0,33695.0,3.0,5.0,1200.0,1.0,2.0,6.0,3.0,132.0,0.0,7.0,4.0,38.0,62.0,1140.0,12.0,101.0,550000.0,2.0,3.0,1.0,39368.0,3.0
"""8503""",457.0,41801.0,33695.0,3.0,5.0,1200.0,1.0,1.0,2.0,8.0,131.0,-2.0,6.0,1.0,39.0,63.0,1081.0,12.0,98.0,550000.0,2.0,2.0,1.0,39011.0,5.0
"""8504""",348.0,41801.0,33695.0,3.0,5.0,1200.0,1.0,3.0,4.0,9.0,130.0,0.0,1.0,3.0,36.0,170.0,1222.0,12.0,83.0,550000.0,1.0,2.0,1.0,40121.0,11.0
"""8505""",895.0,41801.0,33695.0,3.0,5.0,1200.0,1.0,7.0,1.0,51.0,124.0,0.0,9.0,6.0,30.0,35.0,1193.0,12.0,105.0,550000.0,1.0,2.0,1.0,39740.0,1.0
"""8506""",1084.0,41801.0,33695.0,3.0,5.0,1200.0,1.0,4.0,5.0,21.0,129.0,0.0,9.0,21.0,35.0,140.0,1042.0,12.0,90.0,550000.0,2.0,1.0,3.0,39720.0,9.0
"""8507""",172.0,41801.0,33695.0,3.0,5.0,1200.0,1.0,5.0,9.0,16.0,128.0,0.0,50.0,17.0,34.0,63.0,996.0,12.0,93.0,550000.0,2.0,2.0,1.0,40074.0,10.0
"""8508""",590.0,41801.0,33695.0,3.0,5.0,1200.0,1.0,6.0,10.0,7.0,121.0,-7.0,4.0,18.0,34.0,130.0,1066.0,12.0,100.0,550000.0,3.0,2.0,1.0,39494.0,8.0
"""8509""",31.0,41801.0,33695.0,3.0,5.0,1200.0,1.0,12.0,3.0,4.0,113.0,0.0,156.0,2.0,15.0,100.0,1072.0,12.0,100.0,550000.0,1.0,5.0,1.0,39726.0,7.0
"""8510""",43.0,41801.0,33695.0,3.0,5.0,1200.0,1.0,10.0,8.0,35.0,117.0,0.0,31.0,20.0,23.0,250.0,1054.0,12.0,102.0,550000.0,1.0,2.0,1.0,39666.0,2.0
"""8511""",760.0,41801.0,33695.0,3.0,5.0,1200.0,1.0,9.0,7.0,1.0,117.0,-2.0,3.0,11.0,25.0,140.0,1126.0,12.0,100.0,550000.0,2.0,2.0,1.0,38237.0,4.0
"""8512""",382.0,41801.0,33696.0,3.0,4.0,1650.0,1.0,1.0,4.0,16.0,133.0,0.0,9.0,20.0,59.0,160.0,1095.0,11.0,104.0,725000.0,1.0,1.0,1.0,39353.0,4.0
"""8513""",556.0,41801.0,33696.0,3.0,4.0,1650.0,1.0,11.0,7.0,15.0,115.0,-2.0,3.0,3.0,43.0,600.0,1042.0,11.0,99.0,725000.0,1.0,2.0,1.0,40053.0,2.0
"""8514""",36.0,41801.0,33696.0,3.0,4.0,1650.0,1.0,5.0,10.0,24.0,124.0,0.0,7.0,11.0,50.0,290.0,1062.0,11.0,97.0,725000.0,6.0,2.0,1.0,39867.0,6.0
"""8515""",626.0,41801.0,33696.0,3.0,4.0,1650.0,1.0,3.0,8.0,5.0,128.0,0.0,102.0,20.0,54.0,160.0,1208.0,11.0,99.0,725000.0,2.0,3.0,1.0,40078.0,7.0
"""8516""",462.0,41801.0,33696.0,3.0,4.0,1650.0,1.0,4.0,6.0,21.0,126.0,0.0,3.0,16.0,52.0,40.0,1060.0,11.0,106.0,725000.0,6.0,2.0,1.0,40265.0,3.0
"""8517""",487.0,41801.0,33696.0,3.0,4.0,1650.0,1.0,2.0,2.0,51.0,130.0,0.0,3.0,24.0,56.0,26.0,1156.0,11.0,106.0,725000.0,1.0,2.0,1.0,40147.0,1.0
"""8518""",376.0,41801.0,33696.0,3.0,4.0,1650.0,1.0,9.0,5.0,35.0,118.0,0.0,3.0,17.0,44.0,74.0,1075.0,11.0,96.0,725000.0,2.0,2.0,1.0,39738.0,5.0
"""8519""",274.0,41801.0,33696.0,3.0,4.0,1650.0,1.0,10.0,11.0,4.0,117.0,0.0,42.0,23.0,43.0,140.0,1178.0,11.0,94.0,725000.0,2.0,2.0,3.0,40075.0,9.0
"""8520""",977.0,41801.0,33696.0,3.0,4.0,1650.0,1.0,8.0,9.0,1.0,118.0,-2.0,3.0,11.0,46.0,270.0,1086.0,11.0,97.0,725000.0,6.0,2.0,1.0,39854.0,10.0
"""8521""",658.0,41801.0,33696.0,3.0,4.0,1650.0,1.0,6.0,1.0,6.0,121.0,-2.0,7.0,19.0,49.0,330.0,1113.0,11.0,95.0,725000.0,2.0,2.0,1.0,39372.0,8.0
"""8522""",669.0,41801.0,33696.0,3.0,4.0,1650.0,1.0,7.0,3.0,3.0,122.0,0.0,7.0,4.0,48.0,69.0,1092.0,11.0,96.0,725000.0,2.0,2.0,1.0,38669.0,11.0
"""8523""",1075.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,1.0,3.0,13.0,126.0,-5.0,18.0,13.0,55.0,990.0,1003.0,14.0,93.0,725000.0,2.0,2.0,1.0,40098.0,12.0
"""8524""",855.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,14.0,14.0,3.0,117.0,0.0,14.0,3.0,41.0,70.0,1112.0,14.0,107.0,725000.0,2.0,1.0,1.0,40127.0,4.0
"""8525""",987.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,7.0,7.0,24.0,124.0,0.0,18.0,9.0,48.0,84.0,1037.0,14.0,93.0,725000.0,1.0,2.0,1.0,40404.0,10.0
"""8526""",1166.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,2.0,2.0,12.0,129.0,0.0,1.0,2.0,53.0,45.0,1184.0,14.0,106.0,725000.0,1.0,3.0,1.0,40135.0,3.0
"""8527""",1059.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,10.0,6.0,21.0,121.0,0.0,7.0,10.0,45.0,47.0,1160.0,14.0,102.0,725000.0,2.0,2.0,3.0,40432.0,6.0
"""8528""",1079.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,11.0,4.0,35.0,121.0,0.0,1.0,4.0,45.0,35.0,1061.0,14.0,104.0,725000.0,2.0,2.0,1.0,40470.0,8.0
"""8529""",1108.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,6.0,13.0,55.0,125.0,0.0,3.0,11.0,49.0,990.0,1123.0,14.0,93.0,725000.0,3.0,1.0,1.0,40261.0,11.0
"""8530""",1146.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,5.0,9.0,15.0,123.0,-2.0,88.0,17.0,49.0,990.0,1162.0,14.0,91.0,725000.0,2.0,3.0,3.0,40397.0,14.0
"""8531""",5.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,12.0,10.0,10.0,118.0,0.0,4.0,5.0,42.0,350.0,1044.0,14.0,105.0,725000.0,1.0,1.0,2.0,39026.0,5.0
"""8532""",1187.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,4.0,5.0,51.0,126.0,0.0,1.0,1.0,50.0,220.0,1078.0,14.0,107.0,725000.0,2.0,2.0,1.0,40437.0,2.0
"""8533""",1175.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,3.0,11.0,6.0,124.0,-2.0,1.0,6.0,50.0,990.0,1039.0,14.0,98.0,725000.0,2.0,1.0,1.0,40484.0,7.0
"""8534""",21.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,9.0,12.0,9.0,122.0,0.0,3.0,22.0,46.0,310.0,1072.0,14.0,93.0,725000.0,1.0,3.0,1.0,39724.0,9.0
"""8535""",1074.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,8.0,8.0,1.0,121.0,-2.0,3.0,12.0,47.0,140.0,1148.0,14.0,105.0,725000.0,2.0,1.0,1.0,40118.0,1.0
"""8536""",574.0,41801.0,33697.0,8.0,4.0,1200.0,2.0,13.0,1.0,4.0,118.0,0.0,17.0,7.0,42.0,270.0,1080.0,14.0,91.0,725000.0,3.0,2.0,4.0,39901.0,13.0
"""8537""",46.0,41801.0,33698.0,3.0,4.0,1200.0,1.0,7.0,11.0,21.0,125.0,0.0,42.0,23.0,51.0,160.0,1041.0,12.0,109.0,725000.0,1.0,3.0,3.0,39769.0,5.0
"""8538""",39.0,41801.0,33698.0,3.0,4.0,1200.0,1.0,1.0,1.0,4.0,133.0,0.0,21.0,7.0,59.0,81.0,1148.0,12.0,105.0,725000.0,2.0,1.0,1.0,40092.0,4.0
"""8539""",1211.0,41801.0,33698.0,3.0,4.0,1200.0,1.0,3.0,3.0,8.0,129.0,-2.0,1.0,1.0,57.0,990.0,989.0,12.0,73.0,725000.0,7.0,4.0,1.0,40305.0,11.0
"""8540""",1087.0,41801.0,33698.0,3.0,4.0,1200.0,1.0,11.0,9.0,13.0,113.0,-5.0,1.0,13.0,44.0,990.0,1213.0,12.0,101.0,725000.0,2.0,3.0,1.0,40029.0,2.0
"""8541""",1188.0,41801.0,33698.0,3.0,4.0,1200.0,1.0,4.0,2.0,5.0,129.0,0.0,38.0,2.0,55.0,18.0,1038.0,12.0,104.0,725000.0,2.0,2.0,1.0,40510.0,6.0
"""8542""",57.0,41801.0,33698.0,3.0,4.0,1200.0,1.0,2.0,5.0,3.0,131.0,0.0,14.0,3.0,57.0,62.0,1051.0,12.0,105.0,725000.0,1.0,2.0,1.0,39328.0,3.0
"""8543""",261.0,41801.0,33698.0,3.0,4.0,1200.0,1.0,9.0,8.0,16.0,120.0,0.0,31.0,20.0,46.0,120.0,1090.0,12.0,105.0,725000.0,1.0,2.0,1.0,39765.0,1.0
"""8544""",368.0,41801.0,33698.0,3.0,4.0,1200.0,1.0,8.0,4.0,12.0,121.0,0.0,3.0,12.0,47.0,220.0,1179.0,12.0,100.0,725000.0,6.0,2.0,1.0,39505.0,10.0
"""8545""",795.0,41801.0,33698.0,3.0,4.0,1200.0,1.0,12.0,7.0,1.0,115.0,-2.0,102.0,6.0,43.0,990.0,1148.0,12.0,0.0,725000.0,4.0,6.0,3.0,40201.0,12.0
"""8546""",306.0,41801.0,33698.0,3.0,4.0,1200.0,1.0,6.0,10.0,10.0,125.0,0.0,30.0,15.0,51.0,140.0,1109.0,12.0,102.0,725000.0,6.0,2.0,1.0,39187.0,9.0
"""8547""",619.0,41801.0,33698.0,3.0,4.0,1200.0,1.0,10.0,6.0,7.0,111.0,-7.0,1.0,21.0,44.0,130.0,1083.0,12.0,105.0,725000.0,2.0,2.0,1.0,39006.0,7.0
"""8548""",253.0,41801.0,33698.0,3.0,4.0,1200.0,1.0,5.0,12.0,9.0,128.0,0.0,9.0,22.0,54.0,520.0,1272.0,12.0,105.0,725000.0,2.0,5.0,1.0,38956.0,8.0
"""8549""",75.0,41801.0,33699.0,3.0,3.0,1200.0,1.0,6.0,7.0,35.0,124.0,0.0,9.0,4.0,69.0,400.0,1086.0,12.0,99.0,1000000.0,5.0,2.0,1.0,40073.0,8.0
"""8550""",1253.0,41801.0,33699.0,3.0,3.0,1200.0,1.0,5.0,10.0,4.0,124.0,0.0,8.0,10.0,69.0,140.0,1259.0,12.0,112.0,1000000.0,3.0,2.0,1.0,40272.0,1.0
"""8551""",416.0,41801.0,33699.0,3.0,3.0,1200.0,1.0,3.0,5.0,9.0,130.0,0.0,18.0,22.0,75.0,150.0,1171.0,12.0,104.0,1000000.0,2.0,3.0,1.0,40065.0,7.0
"""8552""",89.0,41801.0,33699.0,3.0,3.0,1200.0,1.0,8.0,2.0,55.0,119.0,0.0,1.0,17.0,64.0,120.0,1184.0,12.0,109.0,1000000.0,2.0,2.0,1.0,38992.0,4.0
"""8553""",76.0,41801.0,33699.0,3.0,3.0,1200.0,1.0,2.0,12.0,13.0,128.0,-5.0,32.0,3.0,78.0,120.0,1129.0,12.0,113.0,1000000.0,2.0,2.0,1.0,39378.0,3.0
"""8554""",968.0,41801.0,33699.0,3.0,3.0,1200.0,1.0,7.0,11.0,3.0,120.0,0.0,1.0,2.0,65.0,100.0,1183.0,12.0,112.0,1000000.0,2.0,1.0,1.0,39699.0,5.0
"""8555""",469.0,41801.0,33699.0,3.0,3.0,1200.0,1.0,10.0,4.0,10.0,119.0,0.0,30.0,15.0,64.0,100.0,1241.0,12.0,110.0,1000000.0,6.0,3.0,1.0,39566.0,6.0
"""8556""",349.0,41801.0,33699.0,3.0,3.0,1200.0,1.0,11.0,6.0,21.0,117.0,0.0,42.0,6.0,62.0,42.0,1007.0,12.0,96.0,1000000.0,1.0,2.0,1.0,40094.0,10.0
"""8557""",1205.0,41801.0,33699.0,3.0,3.0,1200.0,1.0,1.0,1.0,7.0,126.0,-7.0,1.0,9.0,78.0,440.0,1069.0,12.0,95.0,1000000.0,1.0,2.0,1.0,40481.0,9.0
"""8558""",1128.0,41801.0,33699.0,3.0,3.0,1200.0,1.0,9.0,9.0,1.0,117.0,-2.0,1.0,12.0,64.0,290.0,1133.0,12.0,0.0,1000000.0,1.0,2.0,1.0,39736.0,12.0
"""8559""",366.0,41801.0,33699.0,3.0,3.0,1200.0,1.0,12.0,8.0,6.0,115.0,1.0,7.0,18.0,61.0,540.0,1106.0,12.0,85.0,1000000.0,2.0,2.0,1.0,39665.0,11.0
"""8560""",1076.0,41801.0,33699.0,3.0,3.0,1200.0,1.0,4.0,3.0,24.0,128.0,0.0,58.0,20.0,73.0,25.0,1087.0,12.0,116.0,1000000.0,2.0,2.0,1.0,40103.0,2.0
"""8561""",703.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,4.0,13.0,5.0,129.0,0.0,3.0,20.0,76.0,57.0,1084.0,14.0,112.0,1000000.0,1.0,3.0,3.0,40099.0,5.0
"""8562""",1215.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,5.0,4.0,51.0,125.0,0.0,1.0,21.0,72.0,840.0,1241.0,14.0,108.0,1000000.0,2.0,2.0,1.0,40493.0,11.0
"""8563""",246.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,12.0,3.0,15.0,115.0,-2.0,3.0,23.0,64.0,180.0,1087.0,14.0,105.0,1000000.0,1.0,3.0,1.0,39701.0,4.0
"""8564""",1254.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,10.0,5.0,13.0,114.0,-5.0,1.0,13.0,66.0,990.0,1113.0,14.0,93.0,1000000.0,2.0,3.0,1.0,40072.0,13.0
"""8565""",1255.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,9.0,14.0,8.0,117.0,-2.0,1.0,11.0,66.0,370.0,1045.0,14.0,0.0,1000000.0,1.0,2.0,1.0,40487.0,14.0
"""8566""",249.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,14.0,8.0,21.0,115.0,1.0,337.0,10.0,61.0,28.0,1118.0,14.0,112.0,1000000.0,2.0,3.0,3.0,39749.0,1.0
"""8567""",571.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,11.0,11.0,55.0,118.0,0.0,1.0,6.0,65.0,330.0,1105.0,14.0,107.0,1000000.0,6.0,2.0,1.0,40295.0,6.0
"""8568""",1055.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,6.0,6.0,3.0,125.0,0.0,1.0,9.0,72.0,100.0,1220.0,14.0,104.0,1000000.0,2.0,2.0,1.0,40077.0,12.0
"""8569""",927.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,1.0,1.0,7.0,126.0,-7.0,7.0,14.0,80.0,63.0,1011.0,14.0,112.0,1000000.0,6.0,2.0,4.0,39552.0,3.0
"""8570""",983.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,13.0,9.0,4.0,114.0,0.0,3.0,7.0,61.0,190.0,1086.0,14.0,112.0,1000000.0,6.0,3.0,1.0,40222.0,7.0
"""8571""",779.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,7.0,2.0,24.0,123.0,0.0,9.0,17.0,70.0,150.0,1101.0,14.0,109.0,1000000.0,2.0,3.0,1.0,39758.0,2.0
"""8572""",1256.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,8.0,10.0,10.0,119.0,0.0,23.0,15.0,66.0,110.0,1065.0,14.0,110.0,1000000.0,2.0,3.0,1.0,40442.0,8.0
"""8573""",675.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,2.0,7.0,16.0,133.0,0.0,3.0,19.0,80.0,170.0,1051.0,14.0,110.0,1000000.0,4.0,6.0,1.0,40260.0,9.0
"""8574""",1005.0,41801.0,33700.0,8.0,3.0,1200.0,2.0,3.0,12.0,35.0,130.0,0.0,1.0,16.0,77.0,200.0,1217.0,14.0,111.0,1000000.0,2.0,2.0,1.0,40083.0,10.0
"""8575""",1007.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,12.0,3.0,15.0,113.0,-2.0,9.0,3.0,62.0,990.0,979.0,14.0,0.0,1000000.0,6.0,2.0,4.0,40245.0,7.0
"""8576""",116.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,2.0,4.0,55.0,131.0,0.0,1.0,1.0,78.0,180.0,1059.0,14.0,111.0,1000000.0,3.0,2.0,6.0,38412.0,6.0
"""8577""",1013.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,1.0,8.0,21.0,133.0,0.0,37.0,16.0,80.0,71.0,1152.0,14.0,120.0,1000000.0,4.0,2.0,1.0,40215.0,2.0
"""8578""",851.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,13.0,9.0,8.0,113.0,-2.0,68.0,24.0,62.0,420.0,1076.0,14.0,113.0,1000000.0,3.0,2.0,1.0,40206.0,4.0
"""8579""",986.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,4.0,11.0,7.0,123.0,-7.0,7.0,2.0,77.0,100.0,1181.0,14.0,90.0,1000000.0,1.0,3.0,1.0,40089.0,13.0
"""8580""",394.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,9.0,12.0,6.0,115.0,1.0,1.0,18.0,63.0,400.0,1158.0,14.0,105.0,1000000.0,1.0,4.0,1.0,39347.0,9.0
"""8581""",847.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,3.0,14.0,9.0,130.0,0.0,9.0,20.0,77.0,460.0,1137.0,14.0,92.0,1000000.0,1.0,2.0,1.0,39745.0,12.0
"""8582""",853.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,11.0,6.0,4.0,116.0,0.0,15.0,14.0,63.0,290.0,1269.0,14.0,100.0,1000000.0,2.0,2.0,1.0,40056.0,11.0
"""8583""",1086.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,14.0,10.0,35.0,116.0,2.0,9.0,20.0,61.0,25.0,1100.0,14.0,117.0,1000000.0,2.0,2.0,1.0,40474.0,1.0
"""8584""",1117.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,8.0,1.0,51.0,121.0,0.0,15.0,15.0,68.0,72.0,1119.0,14.0,106.0,1000000.0,1.0,3.0,1.0,40111.0,5.0
"""8585""",665.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,7.0,13.0,1.0,121.0,-2.0,9.0,22.0,70.0,300.0,952.0,14.0,106.0,1000000.0,3.0,2.0,1.0,38806.0,10.0
"""8586""",206.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,5.0,2.0,5.0,127.0,0.0,9.0,17.0,74.0,48.0,1036.0,14.0,113.0,1000000.0,6.0,3.0,1.0,39910.0,3.0
"""8587""",263.0,41801.0,33701.0,3.0,3.0,1650.0,1.0,10.0,7.0,10.0,116.0,0.0,21.0,5.0,63.0,230.0,1081.0,14.0,106.0,1000000.0,4.0,3.0,1.0,39866.0,8.0
"""8588""",610.0,41801.0,33702.0,3.0,2.0,1650.0,1.0,7.0,3.0,13.0,115.0,-5.0,3.0,13.0,85.0,300.0,1158.0,13.0,0.0,1400000.0,1.0,2.0,1.0,39769.0,13.0
"""8589""",1231.0,41801.0,33702.0,3.0,2.0,1650.0,1.0,11.0,8.0,15.0,115.0,-2.0,1.0,20.0,82.0,990.0,1093.0,13.0,85.0,1400000.0,4.0,2.0,1.0,40274.0,11.0
"""8590""",103.0,41801.0,33702.0,3.0,2.0,1650.0,1.0,12.0,12.0,8.0,115.0,-2.0,38.0,18.0,82.0,360.0,1132.0,13.0,90.0,1400000.0,3.0,2.0,1.0,39564.0,12.0
"""8591""",110.0,41801.0,33702.0,3.0,2.0,1650.0,1.0,10.0,7.0,12.0,118.0,0.0,9.0,22.0,83.0,300.0,1236.0,13.0,112.0,1400000.0,2.0,1.0,1.0,40057.0,4.0
"""8592""",107.0,41801.0,33702.0,3.0,2.0,1650.0,1.0,1.0,11.0,35.0,133.0,0.0,144.0,16.0,98.0,250.0,1076.0,13.0,118.0,1400000.0,6.0,4.0,1.0,39109.0,6.0
"""8593""",725.0,41801.0,33702.0,3.0,2.0,1650.0,1.0,4.0,13.0,5.0,123.0,0.0,9.0,20.0,88.0,120.0,1041.0,13.0,119.0,1400000.0,3.0,3.0,1.0,39936.0,2.0
"""8594""",508.0,41801.0,33702.0,3.0,2.0,1650.0,1.0,2.0,5.0,51.0,132.0,0.0,22.0,24.0,97.0,43.0,1147.0,13.0,118.0,1400000.0,4.0,5.0,6.0,39138.0,3.0
"""8595""",563.0,41801.0,33702.0,3.0,2.0,1650.0,1.0,6.0,4.0,16.0,120.0,0.0,7.0,17.0,85.0,59.0,1090.0,13.0,119.0,1400000.0,3.0,2.0,1.0,39845.0,1.0
"""8596""",397.0,41801.0,33702.0,3.0,2.0,1650.0,1.0,9.0,1.0,6.0,116.0,-2.0,7.0,23.0,83.0,210.0,1195.0,13.0,93.0,1400000.0,1.0,2.0,1.0,39406.0,10.0
"""8597""",1072.0,41801.0,33702.0,3.0,2.0,1650.0,1.0,3.0,2.0,21.0,124.0,0.0,32.0,10.0,89.0,47.0,1107.0,13.0,114.0,1400000.0,2.0,2.0,1.0,40118.0,5.0
"""8598""",1094.0,41801.0,33702.0,3.0,2.0,1650.0,1.0,8.0,6.0,4.0,118.0,0.0,14.0,21.0,83.0,120.0,1084.0,13.0,104.0,1400000.0,4.0,2.0,1.0,40289.0,8.0
"""8599""",51.0,41801.0,33702.0,3.0,2.0,1650.0,1.0,5.0,10.0,3.0,123.0,0.0,9.0,15.0,88.0,42.0,1039.0,13.0,113.0,1400000.0,2.0,2.0,1.0,40029.0,7.0
